doc_id,title,subtitle,source_url
373848,고용산재보험료 부과처분취소청구,[서울행정법원 2010구합46920],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=373848
368632,고용산재보험료부과처분등취소,[서울행정법원 2009구합26395],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=368632
411064,고용산재보험료부과처분취소,[부산지방법원 2020구합23613],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=411064
389896,고용산재보험료징수처분취소,[서울행정법원 2014구합274],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=389896
368736,고용산재보험료징수처분취소,[인천지방법원 2009구합328],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=368736
389340,고용산재보험사업종류변경신고불승인처분취소,[서울행정법원 2014구단55000],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=389340
142294,고용안정사업지원금지급중지및반환·추가징수처분취소,[대법원 2009. 8. 20. 선고 2009두6476 판결],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=142294
606211,고용유지지원금반환명령처분등취소[계획된 휴직을 실제 시행하지 못했음에도 지급받은 고용유지지원금의 반환 여부와 범위가 문제된 사건],[대법원 2025. 5. 15. 선고 2024두48893 판결],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=606211
193871,고용유지지원금지급거부처분취소,[대법원 2005. 9. 29. 선고 2005두7723 판결],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=193871
231447,고용의무이행등,[대법원 2022. 9. 29. 선고 2018다301527 판결],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=231447
235589,고용의무이행등,[대법원 2022. 9. 29. 선고 2019다299065 판결],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=235589
192071,고용의무이행등,[울산지법 2013. 5. 8. 선고 2012가합2732 판결 : 확정],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=192071
414418,고용정보내역정정신청반려처분취소,[부산고등법원 2021누21422],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=414418
411062,고용정보내역정정신청반려처분취소,[부산지방법원 2020구합22467],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=411062
232757,고용촉진지원금반환명령등취소청구,[대법원 2022. 12. 15. 선고 2018두63143 판결],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=232757
411020,고용？산재보험료부과취소,"본 컨텐츠는
 근로복지공단 산재판례 에서 수집한 데이터로, 관련 문의는 해당 기관으로 부탁드립니다.",https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=411020
148169,공개금지가처분(전교조 조합원 명단 공개 사건),[서울남부지법 2010. 4. 15. 자 2010카합211 결정],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=148169
196149,공무상요양기간연장불승인처분취소,[대법원 1998. 8. 21. 선고 98두9714 판결],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=196149
194744,공무상요양불승인처분취소,,https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=194744
121022,공무상요양불승인처분취소,,https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=121022
367050,공무상요양불승인처분취소,[서울행정법원 2009구단14418],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=367050
396890,공무상요양불승인처분취소,"본 컨텐츠는
 근로복지공단 산재판례 에서 수집한 데이터로, 관련 문의는 해당 기관으로 부탁드립니다.",https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=396890
397572,공무상요양불승인처분취소,[수원지방법원 2016구단6904],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=397572
210431,공무원지위확인(국가정보원 소속 계약직공무원으로 계약기간이 만료된 원고들에 대한 퇴직처리가 남녀고용평등과 일·가정 양립 지원에 관한 법률에 위반되는지 여부 등이 문제된 사건),[대법원 2019. 10. 31. 선고 2013두20011 판결],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=210431
170802,공무집행 방해,[대법원 2013. 2. 15. 선고 2010도11281 판결],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=170802
206100,공정대표의무위반시정재심판정취소,[대법원 2018. 12. 27. 선고 2016두41224 판결],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=206100
206094,공정대표의무위반시정재심판정취소,[대법원 2018. 12. 27. 선고 2016두41248 판결],https://www.law.go.kr/LSW/precInfoP.do?mode=0&precSeq=206094
